,Acidez,AcidoCitrico,Azucar,CloruroSodico,Densidad,pH,Sulfatos,Alcohol,CalifProductor,PrecioBotella,Etiqueta,Clasificacion,Region,prop_missings,aleatorio,aleatorio2,Acidez_ident,AcidoCitrico_raiz4,Azucar_ident,CloruroSodico_ident,Densidad_cuarta,pH_ident,Sulfatos_ident,Alcohol_raiz4,CalifProductor_ident,PrecioBotella_raiz4,aleatorio_log,aleatorio2_log,Compra
2852,-0.235,0.4,1.4,0.091,0.99704,3.07,0.43,6.1,7,2.24,M,Desc,3.0,6.666666666666667,0.5160456714094354,0.35327608820390466,2.3578406318286422,1.334341996786027,2.9495320287785765,3.203261344207995,105.6030831620711,2.8760459221792574,2.9708173181185007,1.1491130330800003,5.342220846996412,0.9572840266057441,0.5779748075801949,0.20253882597028572,0
2853,0.43,-0.24,-24.4,-0.166,0.991,2.74,0.77,11.0,3,4.16,M,**,2.0,0.0,0.8465687051176781,0.2809197198273735,3.221696014840238,1.2459896334904135,2.182441843874471,2.391414731326876,77.85481341632706,2.3791547419074495,3.3381060047222424,1.3316058335890684,2.2895803629984623,1.2094817115401826,1.0730816996324082,-0.026626884301961876,1
2854,0.29,0.23,14.2,0.024,0.99551,3.08,0.38,10.6,2,6.63,R,***,1.0,0.0,0.3730313669931409,0.4934366716423866,3.039831723679902,1.3125763499368377,3.330103903459683,2.9916126163362637,97.96763249089152,2.891103230672343,2.9168042759708914,1.3193320551796552,1.5264202419989747,1.397341018783648,0.2533332301071278,0.5366666886196244,1
2855,0.17,0.28,-47.25,0.05,1.04375,2.94,-0.92,14.3,3,1.89,R,Desc,1.0,0.0,0.21676369006449947,0.4268448738158057,2.8839480455424713,1.319090358701851,1.5030615832132763,3.073744958495443,637.491975273165,2.680300911769151,1.5124651801330546,1.421872747236235,2.2895803629984623,0.881125919756436,-0.2898046229189532,0.3916994201064096,0
2856,-0.61,1.4,31.4,0.063,1.02524,3.69,0.71,10.0,2,5.21,R,*,2.0,0.0,0.5820114923433086,0.6808053900390307,1.8707041376491704,1.4447906506121821,3.84149736006242,3.114811129575033,343.1299905862425,3.809599048750535,3.2732903541451117,1.300252995910876,1.5264202419989747,1.2994117623309551,0.6983018965309461,0.8585370086561182,1
2857,1.15,0.96,-53.2,0.064,0.995,2.78,2.32,6.6,2,1.49,R,Desc,1.0,0.0,0.07490472193035969,0.19578398281137033,4.156998083664823,1.3993919669565866,1.3261551258419806,3.117970065811924,95.51698826402323,2.4393839758797893,5.012510311298124,1.1719681352760942,1.5264202419989747,0.7590217104575111,-1.3536764089517634,-0.3876515684276557,0
2858,0.35,-0.23,7.45,-0.022,0.9936,3.06,0.34,11.9,4,1.04,B,***,1.0,6.666666666666667,0.3319335953650765,0.43185331565465046,3.1177735627486176,1.2475212135575051,3.1294117039208182,2.846301549439254,89.02580677959048,2.860988613686173,2.8735938422528045,1.3580444873570365,3.0527404839979497,0.40605752594820366,0.13655703680040793,0.4033641820974574,1
2859,0.25,0.67,46.8,0.273,0.99035,3.19,-1.2,12.2,2,1.7,MB,Desc,2.0,0.0,0.43198093306160346,0.27448216107038237,2.9878704976340917,1.3668657388751029,4.299372896788126,3.7781877393222505,75.23461059648908,3.056733624096279,1.2099921441064436,1.366523598088111,1.5264202419989747,0.829793205134274,0.40010575400016585,-0.04980780282346488,0
2860,-0.365,0.28,-38.05,0.088,0.96762,4.23,-0.36,19.7,5,3.74,R,*,2.0,6.666666666666667,0.7886039753403024,0.3531115394338341,2.188966647179759,1.319090358701851,1.7765976181403218,3.1937845354973207,18.00489539472494,4.622693707377131,2.117411252186277,1.5404320620167993,3.8159006049974367,1.1671211886717152,1.002141884996733,0.2020729654802482,1
2861,0.3,0.35,-32.0,-0.31,0.9912,3.09,1.42,10.9,2,2.81,R,***,3.0,6.666666666666667,0.7809829302069304,0.9765122531020921,3.0528220301913547,1.3280509229084267,1.9564772932825636,1.9365279132144981,78.67462661846703,2.9061605391654277,4.040275552641161,1.328569181359755,1.5264202419989747,1.0522064582512054,0.9924291036852388,1.2192385227631974,1
2862,1.91,0.22,12.7,0.058,0.95167,3.32,0.38,15.8,1,3.82,M,*,1.0,0.0,0.29969357128209395,0.3875329540268718,5.1442613785352185,1.3112618444695807,3.2855056368954907,3.099016448390575,4.284698937644137,3.2524786345063856,2.9168042759708914,1.4577758136180996,0.7632601209994871,1.1755481543595652,0.03433515032629156,0.2950846172238417,1
2863,0.31,0.24,34.7,0.031,0.99397,3.16,-2.32,8.1,3,2.82,R,*,2.0,0.0,0.6741685516407708,0.7043906465265558,3.065812336702807,1.3138869179151011,3.939613546503643,3.0137251699945042,90.70811837869142,3.011561698617024,0.0001,1.233530831185583,2.2895803629984623,1.0536566626492225,0.8453262565286728,0.8925925849407033,1
2864,0.34,0.15,1.2,0.053,0.9936,1.99,0.43,9.4,3,1.33,B,*,2.0,0.0,0.3349746251338038,0.9620174424265783,3.104783256237165,1.3019476891509754,2.943585593236684,3.0832217672061177,89.02580677959048,1.249856604926065,2.9708173181185007,1.280295057605777,2.2895803629984623,0.6876216188627109,0.14568089125659012,1.204284128717802,1
2865,-0.38,0.93,4.7,0.035,0.991,2.36,0.89,9.6,2,1.12,R,**,3.0,0.0,0.31968947043943585,0.6775602455861109,2.16948118741258,1.3961313109804225,3.047648215219799,3.0263609149420705,77.85481341632706,1.8069770191702141,3.4677373058765046,1.2870512171332253,1.5264202419989747,0.534073839006461,0.09895531951441158,0.8537591333160777,1
2866,0.3,0.42,14.3,0.045,0.9991,3.58,0.63,6.4,3,4.47,B,***,1.0,6.666666666666667,0.7539862716160135,0.17473774268730258,3.0528220301913547,1.3368336976885702,3.333077121230629,3.0579502773109857,116.5781245900297,3.643968655326599,3.186869486708937,1.1629873563645001,2.2895803629984623,1.2381106250740417,0.9572432567898801,-0.5013644073759168,1
2867,0.16,-1.69,1.5,0.032,0.99076,3.6,0.66,12.0,1,1.16,B,***,3.0,0.0,0.09463418872698448,0.3697996283104812,2.870957739031019,0.910979657537339,2.9525052465495225,3.016884106231396,76.87951399739498,3.674083272312769,3.2192773119975024,1.360888491803993,0.7632601209994871,0.5738555966645837,-1.119466285927868,0.24824762753346816,1
2868,0.44,0.27,27.0,0.055,0.99534,2.95,0.4,4.1,2,3.48,B,***,1.0,0.0,0.058563862516040066,0.7865063784965912,3.234686321351691,1.3177952695356312,3.7106757781407897,3.0895396396799004,97.14557398186066,2.6953582202622366,2.938409492829935,1.0404693546497092,1.5264202419989747,1.1383920300030137,-1.6003221552958131,1.0028572238572138,1
2869,-1.14,0.31,-88.7,0.038,0.97839,4.57,-1.11,10.5,1,1.29,M,*,3.0,6.666666666666667,0.9306848099967001,0.4640940410964348,1.1822178925421842,1.3229529095009709,0.2706628171560992,3.0358377236527447,37.787538625947356,5.134642196142025,1.3072156199721399,1.3162094572991958,0.7632601209994871,0.6657746200664787,1.1678266420816665,0.4753620454326926,1
2870,0.33,0.7,31.2,-0.289,0.9889,3.19,1.69,13.0,2,3.02,R,*,2.0,0.0,0.6498957733869639,0.15948961931950578,3.0917929497257126,1.370339278263983,3.8355509245205277,2.00286557418922,69.62821385630545,3.056733624096279,4.33194598023825,1.3883943082366708,1.5264202419989747,1.0814793737548611,0.8086499883002163,-0.5926603805832673,1
2871,0.31,-0.16,31.9,0.054,0.9952,1.95,0.44,11.6,2,1.37,R,Desc,3.0,0.0,0.12033257544852982,0.634001233665093,3.065812336702807,1.2580875441969848,3.856363448917151,3.0863807034430093,96.47247835745333,1.1896273709537246,2.9816199265480225,1.3494035130861772,1.5264202419989747,0.7075647977778879,-0.8788948467860458,0.7873136791818406,1
2872,0.2,0.36,64.2,0.044,0.997,3.1,0.46,10.0,4,3.96,M,**,3.0,0.0,0.5133728246210532,0.17902477461287014,2.9229189650768292,1.3293162967029115,4.8167127889327555,3.054791341074094,105.39796040349717,2.921217847658513,3.0032251434070663,1.300252995910876,3.0527404839979497,1.189873536740628,0.5727803927346053,-0.47712930403087056,1
2873,0.22,0.18,12.0,-0.029,0.98118,3.86,0.3,9.2,3,1.0,R,Desc,2.0,0.0,0.13987089326865232,0.563915272501261,2.9488995780997342,1.3059638887850258,3.264693112498868,2.8241889957810136,44.85997903342033,4.0655732931329815,2.830383408534717,1.2734302149449546,2.2895803629984623,0.1,-0.7282642487965671,0.6701708871940807,0
2874,0.49,-1.09,13.8,-0.148,0.99706,3.83,0.19,13.3,3,1.29,M,*,3.0,6.666666666666667,0.002119089079163583,0.3810402342363729,3.2996378539089535,1.0879631011126685,3.318211032375898,2.4482755835909233,105.70575674487024,4.020401367653726,2.711554715809977,1.3963356650287797,2.2895803629984623,0.6657746200664787,-4.988548673232402,0.27818961889636373,1
2875,0.32,1.84,2.7,0.209,0.99732,3.33,0.78,8.4,4,4.41,M,****,3.0,0.0,0.7984923063150408,0.9542259704709197,3.07880264321426,1.486273023611706,2.988183859800876,3.5760158201611936,107.04733799321659,3.267535942999471,3.3489086131517642,1.2447966421768817,3.0527404839979497,1.2327237347835656,1.0146052546902884,1.1961522337840258,1
2876,0.06,0.37,22.5,0.299,0.992,5.12,-0.34,15.8,3,1.32,M,Desc,2.0,0.0,0.9417561797179645,0.9513444684514694,2.741054673916493,1.3305780672605896,3.576880978448213,3.86032008148143,82.0187931772377,5.962794163261706,2.1390164690453206,1.4577758136180996,2.2895803629984623,0.6823544839002994,1.179654230380676,1.1931280044053973,1
2877,0.25,1.23,11.6,0.048,0.98704,2.54,1.49,17.7,2,2.7,B,**,1.0,0.0,0.3740199656634805,0.2860521897761523,2.9878704976340917,1.4277610784131012,3.252800241415083,3.06742708602166,62.90238776802818,2.078008572045747,4.115893811647814,1.499752267495163,1.5264202419989747,1.035843446817276,0.2559809381809642,-0.008522876228865377,1
2878,0.28,0.36,-20.1,0.041,0.99644,2.08,0.45,5.5,2,1.21,R,*,3.0,13.333333333333334,0.29341920176180025,0.5195973439946976,3.0268414171684497,1.3293162967029115,2.310290208025155,3.0453145323634194,102.55750127791782,1.3853723813638312,2.9924225349775444,1.1197514752807183,1.5264202419989747,0.6141912276867874,0.013166483590970675,0.5883242050686456,0
2879,0.71,0.28,23.9,0.353,0.9917,3.02,2.11,10.5,2,2.28,R,Desc,3.0,0.0,0.48428254783903113,0.06530994052922723,3.58542459716091,1.319090358701851,3.6185060272414593,4.030902638273571,80.75248523701511,2.800759379713832,4.785655534278166,1.3162094572991958,1.5264202419989747,0.9649114931604592,0.5144294335391416,-1.4853061662674922,0
2880,0.32,0.02,2.3,0.03,0.99106,3.06,-1.04,11.1,2,2.58,R,*,1.0,0.0,0.16781811156084792,0.7374010117200899,3.07880264321426,1.2840998011046576,2.976290988717092,3.0105662337576127,78.10008134723641,2.860988613686173,1.3828338789787928,1.334621852059151,1.5264202419989747,1.017060717205269,-0.5459288348907586,0.9383900175483738,1
2881,-0.13,0.18,1.9,0.079,0.97738,4.21,0.56,5.6,3,3.81,M,*,1.0,0.0,0.7426432844294392,0.5047530975223337,2.494238850198894,1.3059638887850258,2.964398117633307,3.165354109365297,35.446021604669,4.59257909039096,3.1112512277022843,1.1248065957894833,2.2895803629984623,1.1745046677430586,0.9420819574273833,0.5593406079153821,0
2882,0.2,0.29,3.1,0.041,0.98944,3.22,0.85,18.9,2,3.58,R,**,2.0,6.666666666666667,0.920054062947188,0.7624832500057964,2.9229189650768292,1.3203816444904557,3.0000767308846608,3.0453145323634194,71.67812717774048,3.1019055495755348,3.4245268721584172,1.5245494843842025,1.5264202419989747,1.1496975404021563,1.1563365863814379,0.9718377690851234,1
2883,0.24,-1.36,15.2,0.058,0.994,2.67,0.55,12.0,3,2.75,R,Desc,1.0,6.666666666666667,0.7049121302777701,0.5113252365451709,2.9748801911226392,1.0195447948880973,3.3598360811691443,3.099016448390575,90.84555911795239,2.273753582455853,3.1004486192727625,1.360888491803993,2.2895803629984623,1.0433767026879346,0.8899287315581704,0.5722765406534128,1
2884,0.28,-0.39,1.3,0.036,0.99408,3.19,1.62,0.6,2,6.05,R,**,2.0,0.0,0.44589106468876416,0.9233465371838908,3.0268414171684497,1.2223068378525728,2.9465588110076304,3.029519851178962,91.21283137090653,3.056733624096279,4.256327721231597,0.6436135360766946,1.5264202419989747,1.3598734063195956,0.4318095532002027,1.1632570666447075,1
2885,1.11,0.27,49.3,0.034,0.96311,3.62,-1.22,13.1,3,5.23,R,**,2.0,0.0,0.49176472450590825,0.1320627062254215,4.105036857619012,1.3177952695356312,4.37370334106178,3.023201978705179,12.605719878001942,3.7041978892989396,1.1883869272474,1.3910565583340953,2.2895803629984623,1.3009522111113196,0.5297659220198688,-0.7813351684018798,1
2886,0.645,0.26,48.9,0.053,1.02168,3.24,-0.97,10.8,2,1.66,B,**,2.0,0.0,0.15643851768816286,0.14418614033889687,3.5009876048364688,1.3164963507494336,4.3618104699779945,3.0832217672061177,301.00718472552205,3.132020166561705,1.4584521379854456,1.3255115629543157,1.5264202419989747,0.8176787964067063,-0.616210007434673,-0.6935202148451723,1
2887,-0.82,-0.29,-53.5,-0.179,0.9917,3.09,0.39,4.9,4,5.21,R,*,1.0,0.0,0.08288168468307155,0.19007573261420352,1.5979077009086664,1.238245706818225,1.3172354725291424,2.3503485602472867,80.75248523701511,2.9061605391654277,2.9276068844004133,1.087879609215459,3.0527404839979497,1.2994117623309551,-1.2522907509122938,-0.4172377025651191,1
2888,0.21,0.2,30.0,0.043,0.9923,3.11,0.39,12.0,3,3.76,MB,****,3.0,13.333333333333334,0.19491398350475198,0.4452587163513757,2.9359092715882817,1.308620909904141,3.799872311269174,3.0516324048372026,83.29993611688053,2.936275156151598,2.9276068844004133,1.360888491803993,2.2895803629984623,1.1692450527055827,-0.39612982072761743,0.43393224089533255,1
2889,1.2,0.41,10.8,0.048,0.9519,5.11,-0.3,11.0,2,3.27,B,Desc,2.0,0.0,0.7852187386451966,0.00887548957980333,4.221949616222086,1.3355895904478292,3.2290144992475143,3.06742708602166,4.392403659113875,5.947736854768621,2.1822269027634076,1.3316058335890684,1.5264202419989747,1.113489147803277,0.9978391488754852,-3.4791262318286598,0
2890,0.52,0.46,2.1,0.095,0.95512,3.26,0.56,9.5,5,2.3,R,Desc,2.0,6.666666666666667,0.5977655662557677,0.6533263878147485,3.3386087734433114,1.3417757119842857,2.9703445531751993,3.215897089155561,6.123755555880601,3.1621347835478746,3.1112512277022843,1.283686471673138,3.8159006049974367,0.9686583629864728,0.7250169819775446,0.8173386371019016,0
2891,0.67,0.24,46.9,0.05,0.998,3.38,-1.25,8.8,3,1.29,R,**,2.0,0.0,0.1436965157324952,0.8324848795108027,3.5334633711151002,1.3138869179151011,4.302346114559072,3.073744958495443,110.61647762735775,3.3428224854648962,1.1559791019588348,1.259357546981402,2.2895803629984623,0.6657746200664787,-0.7012526109131323,1.0596699837410621,1
2892,0.17,0.17,-37.7,0.049,1.00806,3.0,0.38,11.9,2,1.0,MB,***,2.0,0.0,0.20271878641396224,0.11596833458121569,2.8839480455424713,1.3046292739360081,1.7870038803386332,3.0705860222585515,174.56004929197368,2.770644762727662,2.9168042759708914,1.3580444873570365,1.5264202419989747,0.1,-0.35683949878157095,-0.9112729044497053,1
2893,-1.07,1.1,1.45,0.039,0.9944,2.18,0.46,11.2,5,4.59,R,**,2.0,0.0,0.7050918124201697,0.466099491644687,1.2731500381223522,1.414314857133928,2.9510186376640495,3.0389966598896363,92.69306771474966,1.5359454662946825,3.0032251434070663,1.3376175609790704,3.8159006049974367,1.2486782285297433,0.8901836520773635,0.4796737580625477,1
2894,0.18,0.3,12.8,-0.186,0.99808,3.42,-2.32,12.1,2,1.23,B,***,1.0,0.0,0.7634036923905418,0.9015902095256288,2.896938352053924,1.321669152862328,3.2884788546664367,2.3282360065890457,111.04216781271883,3.403051719437237,0.0001,1.363714776888473,1.5264202419989747,0.628310199554192,0.9696584694707596,1.1394131055250818,1
2895,-0.54,0.76,-17.4,0.056,0.94129,4.39,-0.99,6.4,2,4.53,R,Desc,3.0,0.0,0.6621952625046771,0.4024437197713816,1.9616362832293384,1.3772081686828817,2.3905670878407013,3.092698575916792,1.1452286858893128,4.863610643266492,1.4368469211264019,1.1629873563645001,1.5264202419989747,1.2434281057896248,0.8274026433551812,0.33283699311789106,1
2896,-0.83,0.33,6.7,-0.528,0.9939,2.8,0.68,11.4,3,5.69,R,Desc,2.0,0.0,0.9579646817376444,0.2380812454955492,1.584917394397214,1.325509268949766,3.107112570638722,1.2478798135721478,90.38802982241754,2.469498592865959,3.240882528856546,1.343549307597475,2.2895803629984623,1.3349625750179164,1.1967213634972769,-0.1920704587140267,1
2897,0.21,0.17,-53.65,0.053,0.9972,3.17,-2.32,6.9,4,1.07,M,*,1.0,0.0,0.26698540228773093,0.46984819136930134,2.9359092715882817,1.3046292739360081,1.312775645872723,3.0832217672061177,106.42656968473372,3.0266190071101087,0.0001,1.185064101158256,3.0527404839979497,0.4668483017209834,-0.08129127384703122,0.48768393328445797,1
2898,0.03,0.34,66.0,0.071,0.99754,3.49,-0.72,9.6,3,1.84,R,*,1.0,6.666666666666667,0.8331369942683139,0.8774822179904125,2.7020837543821354,1.3267819217758923,4.870230708809785,3.140082619470165,108.19246173965486,3.508452878888833,1.728517348723491,1.2870512171332253,2.2895803629984623,0.868483094187546,1.0570856362957206,1.1123103290298852,0
2899,0.49,0.27,2.1,0.08,1.01513,3.35,0.75,12.0,3,4.85,R,Desc,2.0,0.0,0.45466299962411705,0.40447637363959965,3.2996378539089535,1.3177952695356312,2.9703445531751993,3.1685130456021886,233.77134650108303,3.2976505599856414,3.3165007878631987,1.360888491803993,2.2895803629984623,1.2706964254413367,0.4512977024156692,0.33787479789007113,0
2900,0.27,0.38,0.9,-0.392,1.04262,2.81,0.5,21.4,2,4.54,M,**,2.0,0.0,0.41281854889355474,0.7120218324890607,3.013851110656997,1.3318362584320123,2.9346659399238457,1.677495141789394,615.4506390366112,2.484555901359045,3.0464355771251532,1.5726398739719694,1.5264202419989747,1.2443077498804784,0.35471671177878356,0.9033677438185738,1
2901,0.32,0.27,-1.6,0.598,0.9916,3.36,1.39,15.2,2,1.16,B,***,2.0,0.0,0.14973801455865232,0.2217645609942942,3.07880264321426,1.3177952695356312,2.860335495650192,4.804842016311992,80.33365937330568,3.312707868478726,4.007867727352595,1.4437349186614863,1.5264202419989747,0.5738555966645837,-0.6600278068106376,-0.2630597047621966,1
2902,0.655,0.1,30.0,0.09,1.02174,3.31,0.65,5.5,4,1.25,R,Desc,2.0,0.0,0.16578447431197552,0.6045096155572143,3.5139779113479213,1.2951702490836459,3.799872311269174,3.200102407971104,301.68320905698596,3.2374213260133007,3.2084747035679806,1.1197514752807183,3.0527404839979497,0.6415368087490592,-0.5581316732226596,0.739681962554486,0
2903,0.85,0.4,14.1,-0.779,0.9974,3.62,1.14,9.5,6,1.72,R,**,2.0,0.0,0.5287584767624177,0.758283732257885,3.767288888321246,1.334341996786027,3.327130685688737,0.45498681811237796,107.46268953245634,3.7041978892989396,3.7378025166145497,1.283686471673138,4.579060725996924,0.8356566089127933,0.6023181210882284,0.9663150123132652,1
2904,-0.14,-0.08,9.4,-0.536,0.95058,1.93,0.59,5.6,3,2.53,B,****,3.0,0.0,0.9856909717181854,0.17034517544994754,2.4812485436874416,1.2698461868076056,3.187389450454268,1.2226083236770158,3.800957893495563,1.1595127539675543,3.14365905299085,1.1248065957894833,2.2895803629984623,1.0089178322106076,1.2252576421966186,-0.5268207399623892,1
2905,-0.65,0.35,28.5,-0.2,0.99244,3.24,0.42,17.5,3,6.03,R,***,1.0,0.0,0.30752705457537555,0.7223523843722355,1.8187429116033602,1.3280509229084267,3.755274044704982,2.2840108992725647,83.90291214694939,3.132020166561705,2.960014709688979,1.4954976927288095,2.2895803629984623,1.3585250322453828,0.06015014338638092,0.9177718366051604,1
2906,1.62,-0.47,42.4,0.083,0.97164,4.28,0.91,12.1,2,1.5,R,*,1.0,0.0,0.6000594549492558,0.6082695951522474,4.767542489703094,1.2090913702385901,4.168551314866495,3.177989854312863,24.134856435815003,4.697980249842557,3.489342522735548,1.363714776888473,1.5264202419989747,0.7628638319963039,0.7288480130447034,0.7458823692031226,1
2907,-1.06,0.53,-94.7,-0.122,0.96496,3.92,0.28,12.5,5,2.48,R,**,1.0,0.0,0.7509078808698929,0.9333507566438506,1.2861403446338044,1.3502950904535815,0.09226975089933044,2.5304079257501026,14.647162947903754,4.155917144091492,2.8087781916756733,1.3748477480787882,3.8159006049974367,1.000572870425846,0.9531512823754749,1.1740332887423641,1
2908,0.14,-1.12,35.1,-0.491,0.99469,3.32,0.96,11.0,1,4.34,R,***,3.0,6.666666666666667,0.025811520061570725,0.36653716467619324,2.844977126008114,1.080981662334412,3.9515064175874275,1.364760454337134,94.05002722837264,3.2524786345063856,3.543355564883157,1.3316058335890684,0.7632601209994871,1.2263484272129055,-2.4228045561491185,0.23938673685193387,1
2909,0.2,0.34,12.4,-0.372,1.02819,4.25,-0.94,4.0,2,4.86,B,***,1.0,6.666666666666667,0.6085534463631552,0.3370011709532238,2.9229189650768292,1.3267819217758923,3.2765859835826525,1.7406738665272243,381.2610417349482,4.652808324363301,1.4908599632740112,1.0340667137119608,1.5264202419989747,1.2715207189231699,0.742907419299353,0.15537821510477778,1
2910,-0.55,0.74,70.6,0.502,0.9963,3.35,1.54,20.9,2,6.91,R,**,2.0,6.666666666666667,0.8563433818966716,0.5734504359559476,1.9486459767178859,1.3749299643724,5.006998726273308,4.501584137570407,101.85644915102284,3.2976505599856414,4.169906853795423,1.5633724467391756,1.5264202419989747,1.4143993382918394,1.0845637549105276,0.6869377662672331,1
2911,0.18,-2.27,-35.2,0.046,0.95734,3.13,0.3,11.2,3,4.71,MB,**,2.0,0.0,0.5377448549349138,0.05183321499561422,2.896938352053924,0.1,1.8613343246122869,3.061109213547877,7.58512630847165,2.9663897731377684,2.830383408534717,1.3376175609790704,2.2895803629984623,1.2589841436593847,0.6191751882842618,-1.7163361424912367,1
2912,-0.78,0.56,4.0,0.204,1.02468,2.31,0.87,10.4,3,7.0,R,*,2.0,0.0,0.7891891251281631,0.11603221136141373,1.6498689269544768,1.3538974024993853,3.026835690823176,3.560221138976736,336.227710293278,1.731690476704789,3.446132089017461,1.3130644755816316,2.2895803629984623,1.419753494066997,1.0028837546858682,-0.9107223429616492,1
2913,1.18,2.31,12.5,0.037,0.9981,3.04,3.22,5.0,3,1.5,MM,*,3.0,0.0,0.8194364858370816,0.18871608797649964,4.195969003199181,1.5270535992481906,3.2795592013535986,3.032678787415853,111.14878205936371,2.8308739967000025,5.984745069955089,1.0933876461638137,2.2895803629984623,0.7628638319963039,1.040501501508742,-0.4244157908011895,1
2914,0.37,0.77,1.5,0.044,0.9988,1.16,-0.68,12.8,3,1.56,M,**,2.0,6.666666666666667,0.28880034629120055,0.47244484137555876,3.1437541757715226,1.3783430439213527,2.9525052465495225,3.054791341074094,114.92889903210268,0.0001,1.7717277824415782,1.383023388516663,2.2895803629984623,0.7847803060543197,-0.002708204364871445,0.49319504582441026,1
2915,0.32,0.29,54.2,0.038,0.99296,1.96,0.55,5.1,3,1.4,M,Desc,3.0,0.0,0.6299807268197838,0.826656845094073,3.07880264321426,1.3203816444904557,4.519391011838141,3.0358377236527447,86.17123919826706,1.2046846794468098,3.1004486192727625,1.0988136773594666,2.2895803629984623,0.7214853816424588,0.7775200897477738,1.0526447711594724,1
2916,0.25,0.32,5.5,0.424,0.98556,3.19,1.9,8.7,2,2.03,R,**,3.0,0.0,0.05274244180313714,0.9670058832833456,2.9878704976340917,1.3242329398165344,3.0714339573873684,4.2551871110928685,57.90871679918148,3.056733624096279,4.558800757258208,1.2557646223122634,1.5264202419989747,0.9138971713181608,-1.7052961860099873,1.2094560142940756,1
2917,-0.32,0.46,2.2,0.037,1.0352,2.24,0.47,6.9,3,4.0,R,**,3.0,0.0,0.5464633243966301,0.7323341582058032,2.2474230264812953,1.3417757119842857,2.9733177709461454,3.032678787415853,484.5790866657519,1.6262893172531934,3.014027751836588,1.185064101158256,2.2895803629984623,1.1938729695143977,0.6352625286103291,0.9314952657756628,1
2918,-1.17,1.63,-39.4,0.033,0.94426,3.9,0.04,11.9,2,6.35,R,*,2.0,0.0,0.4071484457299618,0.16856146883355094,1.1432469730078263,1.4669131823434067,1.736459178232549,3.0200430424682874,1.7499145144372608,4.125802527105321,2.5495155893671497,1.3580444873570365,1.5264202419989747,1.3796340478686255,0.3408814735648533,-0.537345781526169,0
2919,1.45,-0.54,18.2,0.037,1.00994,2.86,0.62,8.7,3,1.67,R,Desc,2.0,13.333333333333334,0.35116471148936146,0.07971746629541743,4.5467072790084,1.197161458029815,3.4490326142975287,3.032678787415853,189.05540994330886,2.5598424438244702,3.176066878279415,1.2557646223122634,2.2895803629984623,0.8207579353030604,0.19290164593433023,-1.2860194877758138,1
2920,-0.52,0.4,-18.9,-0.247,0.99301,1.58,1.69,10.9,5,1.81,M,*,1.0,0.0,0.4762297952661084,0.37150610679550644,1.9876168962522436,1.334341996786027,2.345968821276509,2.1355408961386635,86.39174553614268,0.6325069567095756,4.33194598023825,1.328569181359755,3.8159006049974367,0.8606241109471144,0.4976563075534017,0.25285135650975055,1
2921,0.56,1.6,15.6,0.081,1.04161,4.45,0.54,12.5,4,1.7,M,Desc,3.0,0.0,0.402388719092297,0.24758890419913304,3.390569999489122,1.464084082560786,3.371728952252929,3.17167198183908,596.2382520354882,4.953954494225004,3.0896460108432406,1.3748477480787882,3.0527404839979497,0.829793205134274,0.3291179520498004,-0.15291608382160604,0
2922,1.02,0.43,7.4,0.474,1.00523,3.05,-0.27,13.2,7,4.29,R,Desc,3.0,13.333333333333334,0.9697731459158488,0.40878515380877467,3.98812409901594,1.3380743411572347,3.127925095035345,4.413133922937444,154.3318648231638,2.8459313051930875,2.214634728051973,1.3937036102922367,5.342220846996412,1.221733012632299,1.208974488212441,0.3484706493694855,0
2923,1.51,1.93,-16.9,0.055,0.9618,3.13,-0.67,9.9,3,4.15,B,*,1.0,0.0,0.4235539906190008,0.9986751909862215,4.624649118077116,1.4943434169568386,2.4054331766954316,3.0895396396799004,11.294930294084137,2.9663897731377684,1.7825303908711,1.2969902165346956,2.2895803629984623,1.208523750294112,0.3803985498886374,1.2416803415357085,1
2924,0.22,0.46,8.9,0.446,1.00056,2.72,0.42,9.7,1,1.96,B,**,1.0,0.0,0.5591493723223334,0.1637603491333257,2.9488995780997342,1.3417757119842857,3.1725233615995374,4.324683708304482,124.85916287400204,2.349040124921279,2.960014709688979,1.2903897782383973,0.7632601209994871,0.8979599562168513,0.6582180647889023,-0.5662385594455095,1
2925,0.08,0.08,9.8,-0.116,0.9971,4.21,1.14,7.4,3,1.4,M,Desc,2.0,13.333333333333334,0.8714919749213468,0.627195313585871,2.7670352869393984,1.2924292303877227,3.199282321538053,2.5493615431714516,105.9113284992986,4.59257909039096,3.7378025166145497,1.2059717308546125,2.2895803629984623,0.7214853816424588,1.1021019412655675,0.7765211334119054,0
2926,0.58,0.24,18.3,0.048,0.99456,3.06,0.3,4.8,2,1.0,M,**,3.0,0.0,0.8841681250820831,0.3930860202708437,3.416550612512027,1.3138869179151011,3.4520058320684748,3.06742708602166,93.43990576092361,2.860988613686173,2.830383408534717,1.0822866150115835,1.5264202419989747,0.1,1.1165449251210995,0.30931143709627024,1
2927,0.34,-0.69,-41.8,0.047,0.94884,2.94,1.35,10.1,1,1.0,M,*,1.0,0.0,0.19632191388616582,0.8532097358839235,3.104783256237165,1.1703236308952019,1.6651019517298413,3.0642681497847684,3.1150831434994255,2.680300911769151,3.964657293634508,1.3034913962715793,0.7632601209994871,0.1,-0.38892705073747,1.0842597129594553,1
