,month,bedrooms,bathrooms,sqft_living,sqft_lot,sqft_above,yr_built,lat,long,bedrooms_cont,log_sqft_lot,prop_missings,year,floors,waterfront,view,condition,basement,yr_renovated,bedrooms_cat,aleatorio,aleatorio2,month_raiz4,bedrooms_raiz4,bathrooms_ident,sqft_living_ident,sqft_lot_log,sqft_above_ident,yr_built_ident,lat_sqr,long_log,bedrooms_cont_raiz4,log_sqft_lot_ident,aleatorio_cuarta,aleatorio2_exp,Luxury
2804,7.0,2.0,3.5,2700.0,3444.0,2700.0,1990.0,47.5684,-122.06,2.0,8.144388865547622,0.0,2014,3.0,1,1,B,0,0,2,0.6423649944805336,0.49900247561965516,1.1776128516592166,0.9823783876237229,4.034592335962143,2.588637018268437,-2.5888079035832665,2.8636865185876057,3.0781259397150986,8.909164012615728,1.1535739562396674,0.9840398875625141,2.0036986100930796,23.869830421698694,5.628403670484243,1
2805,8.0,4.0,1.0,1380.0,6700.0,1190.0,1928.0,47.4871,-122.281,4.0,8.809862805379057,0.0,2014,1.0,0,0,B,1,0,4,0.35196261293549647,0.03738585673815076,1.223878843633215,1.1682356884109237,1.1528120959891839,1.1221696946142148,-1.8192434734300778,1.0078858134085136,0.957708070133586,5.743502941169276,0.4671768536040789,1.170211635251248,2.79450683077968,2.149634222380826,1.1377674788034717,0
2806,10.0,3.0,2.0,1290.0,9312.0,1290.0,1947.0,47.4811,-122.325,3.0,9.13905916997122,0.0,2014,1.0,0,0,B,0,0,3,0.06474188923439572,0.541187758151324,1.3032372040910134,1.0871706721689194,2.305524191978368,1.0221832861832454,-1.4611389364078455,1.1307865223607714,1.6075135462956625,5.5372984794501905,0.24850297354761453,1.0890094733027216,3.1857035039440245,0.0024420024740081617,6.513844931349622,0
2807,5.0,3.0,1.0,910.0,5250.0,910.0,1971.0,47.4729,-122.352,3.0,8.565983355585669,0.0,2014,1.0,0,0,CD,0,0,3,0.3161713491998348,0.14809647335376708,1.0641002485603581,1.0871706721689194,1.1528120959891839,0.6000184505858177,-2.0924277736793417,0.6637638283421918,2.428320463553022,5.261581956339528,0.0859978080881873,1.0890094733027216,2.504695521561488,1.399530855234978,1.6694628209249047,0
2808,10.0,3.0,2.5,1320.0,4320.0,660.0,1918.0,47.5327,-122.347,3.0,8.371010681238156,0.0,2014,1.0,0,0,B,1,0,3,0.8885615637102776,0.7614175871219997,1.3032372040910134,1.0871706721689194,2.88188023997296,1.0555120889935685,-2.3174286089654434,0.35651205596154756,0.6157051879430195,7.433846577001123,0.11815201593298803,1.0890094733027216,2.273002010434185,87.41526417462323,13.966637433261974,0
2809,10.0,4.0,2.5,3202.0,4964.0,3202.0,2014.0,47.3412,-122.179,4.0,8.509967146324497,0.0,2014,2.0,0,0,B,0,0,4,0.4187571923506922,0.28162280670930995,1.3032372040910134,1.1682356884109237,2.88188023997296,3.146338985294512,-2.1563924691709158,3.4806480775279396,3.898932856972458,1.7979415400680483,0.8424085723523517,1.170211635251248,2.4381293104388466,4.308724560983108,2.6510493181205033,0
2810,10.0,4.0,0.0,2470.0,7350.0,1600.0,1978.0,47.6936,-122.128,4.0,8.902455592206882,0.0,2014,1.0,0,0,B,1,0,4,0.3645583950006722,0.5024270466167791,1.3032372040910134,1.1682356884109237,0.0001,2.3331161967226253,-1.717446008673851,1.5117787201127704,2.6677224810864186,15.137785445053463,0.9877505523502722,1.170211635251248,2.904538392674161,2.474418184066748,5.6955574899408745,1
2811,11.0,3.0,2.5,2190.0,2416.0,2190.0,2014.0,47.6758,-122.38,3.0,7.789868559054706,0.0,2014,3.0,0,0,B,0,0,3,0.7696829380743946,0.06738759500844516,1.3380195706801241,1.0871706721689194,2.88188023997296,2.022047370492942,-3.044309264792941,2.2368929029310913,3.898932856972458,14.152158103516912,-0.11610582205729365,1.0890094733027216,1.582408524945724,49.20827611765977,1.2623507755064778,1
2812,7.0,3.0,2.0,2570.0,28500.0,1970.0,1983.0,47.7318,-122.138,3.0,10.257659366256744,0.0,2014,1.0,0,0,B,1,0,3,0.9582444368853332,0.13679698246172733,1.1776128516592166,1.0871706721689194,2.305524191978368,2.4442122060903695,-0.29450215333799307,1.966511343236124,2.838723922181702,17.365006442778743,0.9608682277069133,1.0890094733027216,4.51497904418277,118.23996334439335,1.6053910620804217,1
2813,11.0,4.0,3.0,2870.0,7200.0,2870.0,2008.0,47.5688,-122.317,4.0,8.881836305004146,0.0,2014,2.0,0,0,B,0,0,4,0.6623258308259833,0.22027836518808253,1.3380195706801241,1.1682356884109237,3.458236287967552,2.7775002341936017,-1.740034810333459,3.072617723806444,3.693731127658118,8.926450189266912,0.29198476647108396,1.170211635251248,2.880035702412913,26.978710250875714,2.1436197523803626,1
2814,6.0,5.0,2.0,1750.0,10284.0,1750.0,1943.0,47.5094,-122.182,5.0,9.23834456838578,0.0,2014,1.0,0,0,CD,0,0,5,0.12089181958766215,0.4519354979279553,1.125144636391203,1.2352555299023709,2.305524191978368,1.5332249292748679,-1.3549691004944233,1.696129783541157,1.4707123934194357,6.542937043214492,0.8331639142131446,1.2373448560784768,3.30368815302024,0.029820389926563967,4.781788378059992,0
2815,12.0,4.0,2.5,2280.0,14290.0,1510.0,1942.0,47.7054,-122.297,4.0,9.567315270923912,0.0,2014,1.5,0,0,CD,1,0,4,0.1840799335378529,0.07471389072738599,1.3702831869493057,1.1682356884109237,2.88188023997296,2.1220337789239117,-1.0077401525081484,1.4011680820557384,1.4365121052003793,15.80946548074736,0.3930737027405753,1.170211635251248,3.6946166633058524,0.16058730000002785,1.2947912545990845,1
2816,5.0,3.0,2.0,1400.0,3825.0,1100.0,1904.0,47.6793,-122.393,3.0,8.249313746260636,0.0,2014,1.5,0,0,CD,1,0,3,0.944449245961466,0.9043918509264441,1.0641002485603581,1.0871706721689194,2.305524191978368,1.1443888964877635,-2.461647027615868,0.8972751753514816,0.1369011528762265,14.343340853958004,-0.22590765199656138,1.0890094733027216,2.1283848724032617,111.57566445353918,22.916265052230187,1
2817,11.0,3.0,2.5,2750.0,6203.0,1620.0,1959.0,47.6163,-122.068,3.0,8.732788324973118,0.0,2014,1.0,1,1,A,1,0,3,0.04255033200607339,0.48590328014249107,1.3380195706801241,1.0871706721689194,2.88188023997296,2.6441850229523087,-1.9047311907965707,1.536358861903222,2.0179170049243425,11.098304869569754,1.135433446756308,1.0890094733027216,2.702916267931188,0.00045337421457847076,5.378762095455983,1
2818,11.0,3.0,2.5,2220.0,60984.0,2220.0,1987.0,47.4802,-122.052,3.0,11.01836681366811,0.0,2014,2.0,0,0,CD,0,0,3,0.21857643721127928,0.7313095379872016,1.3380195706801241,1.0871706721689194,2.88188023997296,2.0553761733032654,0.4782564921344578,2.273763115616769,2.9755250750579285,5.506692936077883,1.1713912423692885,1.0890094733027216,5.418956896572912,0.31939499692114687,12.58361489004979,0
2819,6.0,3.0,2.0,1470.0,8089.0,1470.0,1987.0,47.3878,-122.316,3.0,8.998260393017953,5.263157894736842,2014,1.0,0,0,B,0,0,3,0.8849192077852253,0.889386726511172,1.125144636391203,1.0871706721689194,2.305524191978368,1.2221561030451846,-1.6130499746024363,1.3520077984748353,2.9755250750579285,2.815873936893636,0.29728942357900273,1.0890094733027216,3.0183869140480066,85.99049143270256,21.7557554617584,0
2820,5.0,2.0,1.0,1730.0,6375.0,1730.0,1945.0,47.5357,-122.368,2.0,8.760139370026627,5.263157894736842,2014,2.0,0,0,CD,0,0,2,0.2131392110437612,0.6599304426365914,1.0641002485603581,0.9823783876237229,1.1528120959891839,1.511005727401319,-1.8743118900318667,1.6715496417507054,1.539112969857549,7.552686785499945,-0.024448471081018427,0.9840398875625141,2.7354185643819897,0.2887599356138336,9.827474621941937,0
2821,9.0,2.0,1.0,1000.0,5120.0,1000.0,1902.0,47.6088,-122.307,2.0,8.540909718033554,0.0,2014,1.0,0,0,B,0,0,2,0.324970279771327,0.42570272274051546,1.2654232491907427,0.9823783876237229,1.1528120959891839,0.7000048590167876,-2.120996493760236,0.7743744663992239,0.06850057643811326,10.739673881853768,0.3438060627127938,0.9840398875625141,2.474899555841551,1.5620319240476155,4.366493620788633,0
2822,9.0,4.0,3.0,3330.0,6990.0,2330.0,1928.0,47.5886,-122.287,4.0,8.852235835227855,0.0,2014,1.5,0,1,A,1,0,4,0.19835922499746006,0.5624182960832895,1.2654232491907427,1.1682356884109237,3.458236287967552,3.288541877285224,-1.772541684773575,2.408953895464252,0.957708070133586,9.803055925292194,0.4400275895895761,1.170211635251248,2.8448603282409275,0.21657066095622582,7.010853935862175,1
2823,7.0,2.0,1.0,860.0,5040.0,860.0,1956.0,47.6977,-122.365,2.0,8.525161361065415,0.0,2014,1.0,0,0,B,0,0,2,0.297228900766365,0.9719773619679714,1.1776128516592166,0.9823783876237229,1.1528120959891839,0.5444704459019458,-2.1389917304138795,0.6023134738660629,1.9153161402671721,15.369512942299787,-0.0027891701946467107,0.9840398875625141,2.4561851789031155,1.0929559677890206,28.960181395307178,0
2824,9.0,4.0,2.5,2360.0,7475.0,2360.0,1992.0,47.4052,-122.17,4.0,8.919319398258887,0.0,2014,2.0,0,0,B,0,0,4,0.39699885927020306,0.14996980124967718,1.2654232491907427,1.1682356884109237,2.88188023997296,2.2109105864181067,-1.699004123037912,2.4458241081499295,3.146526516153212,3.254263049951597,0.8696405657808733,1.170211635251248,2.9245783005650208,3.4803398557918,1.6803296150390383,0
2825,6.0,2.0,1.0,670.0,2378.0,670.0,1919.0,47.5769,-122.372,2.0,7.774015077250727,0.0,2014,1.0,0,0,B,0,0,2,0.5396752424968725,0.656956034439932,1.125144636391203,0.9823783876237229,1.1528120959891839,0.333388028103232,-3.0658674374159443,0.3688021268567734,0.6499054761620762,9.280099923003025,-0.05407718673793329,0.9840398875625141,1.5635692241306274,11.889748130386831,9.726756242039711,0
2826,9.0,3.0,1.0,920.0,5546.0,920.0,1928.0,47.7114,-122.284,3.0,8.620832226175724,0.0,2014,1.0,0,0,Desc,0,0,3,0.5610590850762611,0.7329630105335143,1.2654232491907427,1.0871706721689194,1.1528120959891839,0.6111280515225923,-2.0302717288334,0.6760538992374177,0.957708070133586,16.156589239252465,0.45369435408439385,1.0890094733027216,2.569874539343879,13.88979870147428,12.655883180278941,0
2827,9.0,3.0,2.5,1720.0,11656.0,1720.0,1987.0,47.6791,-122.113,3.0,9.36357634787504,0.0,2014,2.0,0,0,B,0,1,3,0.33636504273620393,0.3171021813515952,1.2654232491907427,1.0871706721689194,2.88188023997296,1.4998961264645447,-1.2220303975512354,1.6592595708554796,2.9755250750579285,14.332381570919459,1.0267657796401513,1.0890094733027216,3.4525058824363652,1.793026148560758,2.9976672500277757,1
2828,8.0,4.0,3.5,3510.0,9263.0,3510.0,2001.0,47.5413,-121.877,4.0,9.133783249254028,0.0,2014,2.0,0,0,B,0,0,4,0.578100179969779,0.9025096238782362,1.223878843633215,1.1682356884109237,4.034592335962143,3.4885146941471636,-1.4668015698345922,3.859182261100894,3.4543291101247218,7.777043268520493,1.498030646581031,1.170211635251248,3.179433924888978,15.65625982872359,22.767362439512947,1
2829,7.0,4.0,2.5,2530.0,6500.0,1720.0,1975.0,47.6737,-122.284,4.0,8.779557455883728,0.0,2014,1.5,0,0,B,1,0,4,0.225622046745945,0.12077165965469494,1.1776128516592166,1.1682356884109237,2.88188023997296,2.399773802343272,-1.8527713687460814,1.6592595708554796,2.565121616429249,14.038064150580597,0.45369435408439385,1.170211635251248,2.7584938209873546,0.3626428253145871,1.5187163238109902,1
2830,11.0,6.0,3.5,3140.0,14923.0,3140.0,1991.0,47.5411,-122.133,6.0,9.610658925931467,0.0,2014,2.0,0,0,B,0,0,6,0.9583137503953333,0.948241525940815,1.3380195706801241,1.292859529982849,4.034592335962143,3.077459459486511,-0.9624282868468759,3.40444963797754,3.112326227934155,7.768973993351827,0.9743997197310394,1.2950463038773212,3.746123591891608,118.27418355910856,26.67469598797963,1
2831,7.0,3.0,0.0,2270.0,148975.0,1270.0,1900.0,47.5092,-122.195,3.0,11.725695395856878,0.0,2014,1.0,0,0,CD,1,1,3,0.5221035895800699,0.22381316495953751,1.1776128516592166,1.0871706721689194,0.0001,2.1109241779871373,1.377611769202384,1.1062063805703197,0.0001,6.5355358205896605,0.792085711285457,1.0890094733027216,6.259502594971203,10.41484273191517,2.170024069560845,0
2832,8.0,3.0,1.0,2020.0,19210.0,1760.0,1949.0,47.7552,-122.229,3.0,9.863186255762605,0.0,2014,1.0,0,0,B,1,0,3,0.5337455755744646,0.013286124095373886,1.223878843633215,1.0871706721689194,1.1528120959891839,1.833184154567777,-0.7000436869126387,1.7084198544363827,1.6759141227337757,18.80479196558113,0.6759198587007819,1.0890094733027216,4.046211508826543,11.375600236530211,1.0466569669766805,0
2833,5.0,3.0,1.0,1090.0,7315.0,1090.0,1981.0,47.494,-122.165,3.0,8.897682313454224,0.0,2014,1.0,0,0,A,0,0,3,0.7556154935338973,0.5722141231721406,1.0641002485603581,1.0871706721689194,1.1528120959891839,0.7999912674477572,-1.7226712730940823,0.8849851044562559,2.7703233457435887,5.985298209836468,0.8844550352391023,1.0890094733027216,2.8988661223547743,45.707520639776185,7.252790339241253,0
2834,5.0,3.0,2.0,2010.0,251341.0,1510.0,2003.0,47.7416,-121.91,3.0,11.725695395856878,0.0,2014,2.0,0,0,B,1,0,3,0.6602908920238476,0.6735895388387488,1.0641002485603581,1.0871706721689194,2.305524191978368,1.8220745536310023,1.9023837315298175,1.4011680820557384,3.522729686562835,17.961015639012142,1.4440531256258429,1.0890094733027216,6.259502594971203,26.64859980943406,10.30355269969429,0
2835,11.0,2.0,2.5,1590.0,1485.0,1300.0,1994.0,47.6375,-122.387,2.0,7.3031700512368,0.0,2014,2.0,0,0,B,1,0,2,0.6095695834244395,0.42964087811556706,1.3380195706801241,0.9823783876237229,2.88188023997296,1.3554713142864774,-3.7835478725759946,1.1430765932559972,3.214927092591325,12.143890135215653,-0.17372827237124075,0.9840398875625141,1.0040460107414966,19.354975692914355,4.426457822079777,1
2836,8.0,3.0,1.0,980.0,7296.0,980.0,1967.0,47.7292,-122.231,3.0,8.895081531754167,0.0,2014,1.0,0,0,B,0,0,3,0.4426778360015986,0.16021653636582334,1.223878843633215,1.0871706721689194,1.1528120959891839,0.6777856571432386,-1.7255193208930857,0.7497943246087724,2.2915193106767955,17.208569486114744,0.6686474706769668,1.0890094733027216,2.895775513653948,5.3812755497960705,1.7410326291278688,0
2837,12.0,3.0,2.5,2450.0,7062.0,2450.0,1993.0,47.3061,-122.36,3.0,8.862483576488332,0.0,2014,2.0,0,0,B,0,0,3,0.02466425425692831,0.08144743909723429,1.3702831869493057,1.0871706721689194,2.88188023997296,2.3108969948490765,-1.7612770288762554,2.5564347462069614,3.1807268043722683,1.1813531155183605,0.03229869170349765,1.0890094733027216,2.8570381124443283,5.064529173668468e-05,1.325341796040147,0
2838,8.0,5.0,3.0,3847.0,17654.0,2299.0,1975.0,47.3379,-122.322,5.0,9.778717665580178,0.0,2014,1.0,0,1,A,1,0,5,0.4838390498225954,0.4652640701241282,1.223878843633215,1.2352555299023709,3.458236287967552,3.862908245716461,-0.7875262641086008,2.3708546756890523,2.565121616429249,1.7344775319215637,0.26503099686269493,1.2373448560784768,3.945834241576994,7.680494228082723,5.007699575765431,1
2839,6.0,4.0,2.0,1890.0,6000.0,1110.0,1947.0,47.7274,-122.305,4.0,8.699514748210191,0.0,2014,1.0,0,0,CD,1,0,4,0.5143393301530694,0.5495044832585734,1.125144636391203,1.1682356884109237,2.305524191978368,1.6887593423897096,-1.941865703860424,0.9095652462467074,1.6075135462956625,17.100681630958412,0.3538556894995919,1.170211635251248,2.6633759997691704,9.808830036968002,6.704198383207982,0
2840,6.0,3.0,1.0,1410.0,8053.0,1410.0,1951.0,47.704,-122.367,3.0,8.993799971795545,0.0,2014,1.0,0,0,CD,0,0,3,0.9759777314508016,0.9911003875199709,1.125144636391203,1.0871706721689194,1.1528120959891839,1.1554984974245381,-1.6178908142911201,1.2782673731034806,1.744314699171889,15.729012337124113,-0.017176454324591015,1.0890094733027216,3.013086424337923,127.24003016173857,30.943170285399564,0
2841,10.0,2.0,1.0,960.0,5508.0,770.0,1951.0,47.5307,-122.277,2.0,8.613956859848546,0.0,2014,1.0,0,0,B,1,0,2,0.8551550043861417,0.5930363549336665,1.3032372040910134,0.9823783876237229,1.1528120959891839,0.6555664552696898,-2.0380383758144025,0.49170283580903096,1.744314699171889,7.355143323485771,0.4848753311077499,0.9840398875625141,2.5617042776907466,74.99024889123532,7.795150078155896,0
2842,9.0,3.0,3.0,3030.0,35123.0,1760.0,1984.0,47.4694,-122.006,3.0,10.466611465513152,0.0,2014,2.0,0,0,CD,1,0,3,0.27596828406398943,0.0199636967421174,1.2654232491907427,1.0871706721689194,3.458236287967552,2.955253849181992,-0.08126724258055007,1.7084198544363827,2.872924210400759,5.1460420205794986,1.2681023555133644,1.0890094733027216,4.763284842398617,0.8120932506218828,1.0711451126319922,1
2843,7.0,2.0,2.0,1240.0,2493.0,1240.0,1985.0,47.3813,-122.322,2.0,7.821242083523558,0.0,2014,1.0,0,0,CD,0,0,2,0.647793028006573,0.40698533892067357,1.1776128516592166,0.9823783876237229,2.305524191978368,0.9666352814993732,-3.002000860854202,1.0693361678846425,2.9071244986198153,2.660241271567901,0.26503099686269493,0.9840398875625141,1.619690888050979,24.687120369434137,4.092412840479781,0
2844,9.0,2.0,1.0,870.0,7227.0,870.0,1948.0,47.7288,-122.331,2.0,8.885579291282982,0.0,2014,1.0,0,0,B,0,0,2,0.049962119033656216,0.8019999802878941,1.2654232491907427,0.9823783876237229,1.1528120959891839,0.5555800468387202,-1.7359309876471196,0.6146035447612888,1.641713834514719,17.184565088270695,0.21460411141156047,0.9840398875625141,2.884483636647528,0.0008636611824301478,16.074337480615238,0
2845,8.0,3.0,2.0,1330.0,7216.0,1330.0,1969.0,47.7199,-122.18,3.0,8.88405606174246,0.0,2014,1.0,0,0,B,0,0,3,0.26430509779033096,0.08082866873976724,1.223878843633215,1.0871706721689194,2.305524191978368,1.066621689930343,-1.7376008829481795,1.1799468059416744,2.3599198871149087,16.654800677387946,0.8393365058298099,1.0890094733027216,2.8826735245296247,0.6832011729248206,1.322504573626794,0
2846,6.0,29.0,3.0,2190.0,14937.0,2190.0,1993.0,47.3535,-122.273,28.81881749922537,9.611596635310292,5.263157894736842,2014,2.0,0,0,B,0,0,>6,0.1113338452908531,0.7113861877261791,1.125144636391203,1.9169462945488984,3.458236287967552,2.022047370492942,-0.9614489741090684,2.2368929029310913,3.1807268043722683,2.0445351254563233,0.5022660121398359,1.9171825478596807,3.747237907931658,0.02144097032996763,11.744596378089565,0
2847,11.0,3.0,1.0,1580.0,5250.0,1580.0,1954.0,47.4964,-122.168,3.0,8.565983355585669,0.0,2014,1.0,0,0,A,0,0,3,0.052658392845598145,0.4503040378093983,1.3380195706801241,1.0871706721689194,1.1528120959891839,1.344361713349703,-2.0924277736793417,1.487198578322319,1.8469155638290589,6.070569480381176,0.8755927155828054,1.0890094733027216,2.504695521561488,0.0010664123129419342,4.754845642585066,0
2848,12.0,3.0,2.5,1880.0,5000.0,1880.0,2010.0,47.3359,-122.054,3.0,8.517193191416238,0.0,2014,2.0,0,0,B,0,0,3,0.44207274738346747,0.7615214876749399,1.3702831869493057,1.0871706721689194,2.88188023997296,1.6776497414529352,-2.148112259549654,1.8559007051790921,3.7621317040962317,1.6965694619607559,1.1669665938325904,1.0890094733027216,2.4467162971254304,5.3519033450712135,13.971664204488535,0
2849,9.0,3.0,1.0,980.0,7228.0,980.0,1946.0,47.7294,-122.353,3.0,8.885717651712119,0.0,2014,1.5,0,0,B,0,0,3,0.8161507921929887,0.48034230078912055,1.2654232491907427,1.0871706721689194,1.1528120959891839,0.6777856571432386,-1.7357793171676978,0.7497943246087724,1.5733132580766058,17.220577967662567,0.07944101122364615,1.0890094733027216,2.8846480556551404,62.21457156645679,5.276159258056065,0
2850,10.0,4.0,2.0,2430.0,199940.0,1310.0,1961.0,47.4116,-122.029,4.0,11.725695395856878,0.0,2014,1.0,0,0,B,1,0,4,0.5560169960431562,0.48974284639437704,1.3032372040910134,1.1682356884109237,2.305524191978368,2.2886777929755278,1.672939870493899,1.155366664151223,2.0863175813624557,3.423484366625736,1.2209154735293377,1.170211635251248,6.259502594971203,13.397059991331421,5.450766086003117,0
2851,12.0,4.0,2.5,2060.0,8968.0,1190.0,1975.0,47.7686,-122.317,4.0,9.101417964751995,0.0,2014,1.0,0,0,CD,1,0,4,0.474346829492338,0.7552598158868886,1.3702831869493057,1.1682356884109237,2.88188023997296,1.8776225583148745,-1.5015877234227162,1.0078858134085136,2.565121616429249,19.65510193355836,0.29198476647108396,1.170211635251248,3.140973015276873,7.09509885789017,13.671928124377581,0
2852,6.0,3.0,1.0,960.0,6634.0,960.0,1952.0,47.7264,-122.31,3.0,8.799963219506997,0.0,2014,1.0,0,0,B,0,0,3,0.14159969845375053,0.2830407295350711,1.125144636391203,1.0871706721689194,1.1528120959891839,0.6555664552696898,-1.8301838834126107,0.7252141828183207,1.7785149873909456,17.040890528251012,0.32853968145283885,1.0890094733027216,2.7827427729850194,0.05616925845412329,2.6641001582020865,0
2853,12.0,4.0,2.5,2910.0,20946.0,2350.0,1976.0,47.7085,-122.24,4.0,9.949702976333093,0.0,2014,2.0,0,0,CD,1,0,4,0.757046180691262,0.9050369519457812,1.3702831869493057,1.1682356884109237,2.88188023997296,2.821938637940699,-0.6107010751590872,2.4335340372547036,2.5993219046483054,15.988342082592034,0.6352509305039137,1.170211635251248,4.14902264801453,46.054747586720225,22.967522629304934,1
2854,12.0,4.0,2.0,2800.0,90169.0,2800.0,1934.0,47.5204,-121.829,4.0,11.40944096626943,0.0,2014,2.0,0,0,B,0,1,4,0.29133948682912936,0.07027212363915336,1.3702831869493057,1.1682356884109237,2.305524191978368,2.6997330276361806,0.8727265545588244,2.9865872275398635,1.162909799447926,6.956454450073406,1.5716819686751407,1.170211635251248,5.883685319827935,1.0088294228171892,1.2750251730578779,1
2855,8.0,5.0,3.5,2760.0,3865.0,2760.0,2013.0,47.5049,-122.17,5.0,8.259716961021523,0.0,2014,2.5,0,0,B,0,0,5,0.6729009995161223,0.8206649190736914,1.223878843633215,1.2352555299023709,4.034592335962143,2.655294623889083,-2.44918868260072,2.9374269439589606,3.8647325687534013,6.3774226075663325,0.8696405657808733,1.2373448560784768,2.140747411733594,28.7438838552041,17.1477676116899,0
2856,9.0,2.0,2.0,1800.0,224769.0,1420.0,1950.0,47.4327,-122.06,2.0,11.725695395856878,0.0,2014,1.0,0,0,B,1,1,2,0.24689458385814467,0.0480011583899721,1.2654232491907427,0.9823783876237229,2.305524191978368,1.58877293395874,1.7903472312828688,1.2905574439987064,1.7101144109528323,4.011765008559351,1.1535739562396674,0.9840398875625141,6.259502594971203,0.5201173486259739,1.180375854190651,0
2857,12.0,4.0,3.0,1900.0,6000.0,1300.0,1961.0,47.495,-122.229,4.0,8.699514748210191,0.0,2014,1.0,0,1,B,1,0,4,0.6907146164592389,0.7920066901604548,1.3702831869493057,1.1682356884109237,3.458236287967552,1.699868943326484,-1.941865703860424,1.1430765932559972,2.0863175813624557,6.0207546085956105,0.6759198587007819,1.170211635251248,2.6633759997691704,31.91138015871878,15.527511793135176,0
2858,8.0,3.0,2.0,2130.0,6360.0,1720.0,1959.0,47.7059,-122.301,3.0,8.757783656334167,0.0,2014,1.0,0,0,B,1,0,3,0.6680470227602042,0.6216303507631699,1.223878843633215,1.0871706721689194,2.305524191978368,1.9553897648722953,-1.8769282127936777,1.6592595708554796,2.0179170049243425,15.838248483781578,0.3736569403708051,1.0890094733027216,2.7326191793992316,27.923252297531665,8.606639007723228,0
2859,10.0,2.0,2.0,1140.0,1118.0,1040.0,2009.0,47.596,-122.311,2.0,7.0192966537150445,0.0,2014,2.0,0,0,B,1,0,2,0.9095760419940586,0.9396378019259747,1.3032372040910134,0.9823783876237229,2.305524191978368,0.8555392721316291,-4.348106093873877,0.823534749980127,3.727931415877175,10.141214308559396,0.32339865307312954,0.9840398875625141,0.6667083586445519,95.98429584843399,25.89156805617395,0
2860,11.0,5.0,4.5,5220.0,67319.0,5220.0,2001.0,47.7666,-122.128,5.0,11.117197793767795,0.0,2014,2.0,0,0,B,0,0,5,0.3438733831796782,0.5979415941747519,1.3380195706801241,1.2352555299023709,5.187304431951327,5.388256454335586,0.5780759925902761,5.9607843841845005,3.4543291101247218,19.526996299136407,0.9877505523502722,1.2373448560784768,5.5364015429269715,1.9586408507521544,7.928711249163154,1
2861,12.0,6.0,2.5,3370.0,15625.0,1770.0,1964.0,47.4223,-122.343,6.0,9.656627474604605,0.0,2014,1.0,0,0,B,1,0,6,0.26950747795701646,0.6091018280359245,1.3702831869493057,1.292859529982849,2.88188023997296,3.332980281032322,-0.91446742702583,1.7207099253316085,2.188918446019626,3.7159806891351472,0.14315112415824463,1.2950463038773212,3.8007497823521352,0.7386339350859995,8.241173399158948,1
2862,8.0,3.0,2.0,1560.0,7500.0,1560.0,1966.0,47.489,-122.18,3.0,8.922658299524402,0.0,2014,1.0,0,0,CD,0,0,3,0.05105154441628035,0.5428808693871148,1.223878843633215,1.0871706721689194,2.305524191978368,1.3221425114761542,-1.6953562098475687,1.4626184365318673,2.257319022457739,5.809586872491285,0.8393365058298099,1.0890094733027216,2.928546045071288,0.000941737907966549,6.552153693574133,0
2863,12.0,3.0,1.0,1010.0,7680.0,1010.0,1967.0,47.732,-122.231,3.0,8.946374826141717,0.0,2014,1.0,0,0,CD,0,0,3,0.7428117630777938,0.42632224324366574,1.3702831869493057,1.0871706721689194,1.1528120959891839,0.7111144599535619,-1.6694768607363148,0.7866645372944496,2.2915193106767955,17.377069373750203,0.6686474706769668,1.0890094733027216,2.9567293037874087,42.68676453048526,4.375872604407882,0
2864,9.0,2.0,1.0,1510.0,3360.0,880.0,1924.0,47.6135,-122.297,2.0,8.11969625295725,0.0,2014,1.0,0,0,B,1,0,2,0.21840102280891782,0.67351958779048,1.2654232491907427,0.9823783876237229,1.1528120959891839,1.2665945067922821,-2.6191598956615754,0.6268936156565146,0.8209069172573595,10.963726972859247,0.3930737027405753,0.9840398875625141,1.9743554309572555,0.31837021225297035,10.301056784199066,1
2865,11.0,4.0,2.5,3220.0,20251.0,3220.0,1969.0,47.5692,-122.192,4.0,9.915959454031448,0.0,2014,1.0,0,0,B,0,0,4,0.7943307870051584,0.362907876791158,1.3380195706801241,1.1682356884109237,2.88188023997296,3.166336266980706,-0.6455168343184692,3.502770205139346,2.3599198871149087,8.943753119586598,0.8017161702576414,1.170211635251248,4.108923925534396,55.82221596302287,3.5130244734250664,1
2866,11.0,4.0,3.0,3720.0,14125.0,1930.0,1960.0,47.5911,-122.177,4.0,9.55570155601464,0.0,2014,1.0,0,0,CD,1,0,4,0.17634747115167126,0.12871423678609006,1.3380195706801241,1.1682356884109237,3.458236287967552,3.721816313819426,-1.019896573636555,1.917351059655221,2.052117293143399,9.916657270957698,0.8485245367648804,1.170211635251248,3.6808156401954824,0.13523796397603954,1.561073440753975,1
2867,6.0,2.0,1.0,910.0,9869.0,910.0,1957.0,47.4572,-122.184,2.0,9.197153810172008,0.0,2014,1.0,0,0,B,0,0,2,0.16275620861093032,0.4633056955373227,1.125144636391203,0.9823783876237229,1.1528120959891839,0.6000184505858177,-1.3989276089881808,0.6637638283421918,1.949516428486229,4.753330933818187,0.8269529849440603,0.9840398875625141,3.254739594313318,0.09809463429713927,4.973849215256164,0
